Date,HS Code,Product,Specific Product,Port of Origin,Country of Destination,Port of Destination,Value(USD),Std Qty,Std Unit,Std Unit Price(USD),Qty,Unit,Value In FC,Unit Rate In FC,Unit Rate Currency,Value(INR),Shipment Mode,Invoice Value INR
31-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES : ORGANIC COTTON KNITTED NATURAL STRING BA GS SHORT HDL SIZE : 38cm (High) x 30cm (,Cotton,JNPT,Netherlands,Rotterdam,3299.57,3000,NOS,1.1,3000,PCS,2070,0.69,EUR,232949.86,Sea,0
31-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES : ORGANIC COTTON SHEETING BAGS SIZE : 38c m (High) x 30cm (Wide),Cotton,JNPT,Netherlands,Rotterdam,412.45,500,NOS,0.82,500,PCS,260,0.52,EUR,29118.67,Sea,0
31-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES : ORGANIC COTTON CANVAS BAGS PRINTED,Cotton,JNPT,Netherlands,Rotterdam,1402.32,300,NOS,4.67,300,PCS,1275,4.25,EUR,99003.78,Sea,0
31-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES : ORGANIC COTTON STAR NET BAGS WITH TAG SI ZE : 32cm (High) x 26(Wide),Cotton,JNPT,Netherlands,Rotterdam,412.45,500,NOS,0.82,500,PCS,260,0.52,EUR,29118.67,Sea,0
31-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES : ORGANIC COTTON NATURAL STRING BAGS WIT H LONG HANDLE SIZE : 38cm (High) x 30cm,Cotton,JNPT,Netherlands,Rotterdam,626.92,500,NOS,1.25,500,PCS,260,0.52,EUR,44260.42,Sea,0
31-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES : ORGANIC COTTON SHEETING BAGS PRINTED WI TH TAG SIZE : 47cm (High) x 31cm (Wide),Cotton,JNPT,Netherlands,Rotterdam,527.93,500,NOS,1.06,500,PCS,260,0.52,EUR,37271.96,Sea,0
30-Oct-19,42022290,SP20SHE54 BAG ( Fabric: 100% Cotton Lin ing: None ),Cotton,JNPT,Spain,Valencia,297.63,123,NOS,2.42,123,PCS,270.6,2.2,EUR,21012.66,Sea,0
30-Oct-19,42022220,100% ORGANIC COTTON WOVEN MANDALA SHOPP ING BAG,Cotton,JNPT,Germany,Hamburg,6160,2300,NOS,2.68,2300,PCS,6210,2.7,USD,434896,Sea,0
30-Oct-19,42021190,LADIES JUTE BAG WITH LEATHER HANDLE BODY 100% JUTE LINING-100% COTTON HANDLE-1 00% GENUINE LEATHER,Cotton,JNPT,Italy,La Spezia,4131,405,NOS,10.2,405,PCS,4131,10.2,USD,291648.6,Sea,0
30-Oct-19,42022220,100% COTTON WOVEN BAGS,Cotton,Bombay Air,Denmark,Billund,721.62,810,NOS,0.89,810,PCS,656.1,0.81,EUR,50946.14,Air,0
30-Oct-19,42022220,HANDBAGS AND SHOPPING BAGS OF COTTON- 100% COTTON HANDBAGS WITH WOODEN HANDLE (MADEUPS-DYED)STYLE:AMN-BO801/CB18-3628,Cotton,JNPT,Italy,La Spezia,2991.06,210,NOS,14.24,210,PCS,2719.5,12.95,EUR,211169.16,Sea,0
30-Oct-19,42022220,COTTON HANDMADE SMALL BAG,Cotton,JNPT,United Arab Emirates,Dubai,112.53,115,NOS,0.98,115,PCS,115,1,USD,7944.45,Sea,0
30-Oct-19,42022290,50% COTTON 50% JUTE BAG,Cotton,JNPT,United Arab Emirates,Dubai,160.47,82,NOS,1.96,82,PCS,164,2,USD,11329.48,Sea,0
30-Oct-19,42022290,SP20SHE55 BAG ( Fabric: 100% Cotton Lin ing: None ),Cotton,JNPT,Spain,Valencia,258.91,107,NOS,2.42,107,PCS,235.4,2.2,EUR,18279.08,Sea,0
30-Oct-19,42022220,HANDBAGS AND SHOPPING BAGS OF COTTON-1 00% COTTON HANDBAGS WITH CHAIN HANDLE (M ADEUPS-DYED) STYLE: AMN-B0802/CB18-3554,Cotton,JNPT,Italy,La Spezia,2032.54,210,NOS,9.68,210,PCS,1848,8.8,EUR,143497.22,Sea,0
30-Oct-19,42023290,HAND CRAFTED DECORATED PRINTED SWIM BAG (BACKPACK) M/O COTTON CANVAS SIZE 16.4X1 1.6 INCH ( 42X30CMS),Cotton,JNPT,Netherlands,Rotterdam,2124,720,NOS,2.95,720,PCS,2124,2.95,USD,149954.52,Sea,0
30-Oct-19,42022110,LEATHER HAND BAGS / COMPOSITION 100% BO VINE LEATHER LINING 100% COTTON HANDLE 100% ZINC,Cotton,JNPT,Spain,Barcelona,19000,1000,NOS,19,1000,PCS,19000,19,USD,1341400,Sea,0
30-Oct-19,42022220,COTTON HAND BAGS W/BEAD/TASSEL DECOR,Cotton,JNPT,Spain,Valencia,5609.07,1700,NOS,3.3,1700,PCS,5610,3.3,USD,396000,Sea,0
30-Oct-19,42021190,LADIES JUTE BAG WITH LEATHER HANDLE BODY 100% JUTE LINING-100% COTTON,Cotton,JNPT,Italy,La Spezia,459,45,NOS,10.2,45,PCS,459,10.2,USD,32405.37,Sea,0
30-Oct-19,42022290,LADIES JUTE BAGS BODY100% JUTE LINING 100% COTTON LUT ARN NO.AD0704190063380),Cotton,JNPT,Italy,La Spezia,4590,450,NOS,10.2,450,PCS,4590,10.2,USD,324053.97,Sea,0
30-Oct-19,42021190,LADIES JUTE BAG WITH LEATHER HANDLE BODY 50% COTTON 50%JUTE LINING-100% COTTON LINING-100% COTTON HANDLE 100% GENUINE,Cotton,JNPT,Italy,La Spezia,4590,450,NOS,10.2,450,PCS,4590,10.2,USD,324053.97,Sea,0
30-Oct-19,42022220,COTTON LADIES HAND BAGS,Cotton,JNPT,Italy,La Spezia,3377,307,NOS,11,307,PCS,3377,11,USD,238416.2,Sea,0
29-Oct-19,42022220,HAND-BAGS AND SHOPING BAGS OF COTTON-10 0% COTTON WOVEN BAGS-SIZE-38W X 42H CM 100% ORGANIC COTTON,Cotton,Bombay Air,France,Paris,353.19,634,NOS,0.56,634,PCS,323.34,0.51,EUR,24934.97,Air,0
29-Oct-19,42022220,LADIES HAND BAGS OF COTTON,Cotton,JNPT,United Arab Emirates,Jebel Ali,1845.17,761,NOS,2.42,761,PCS,1841.62,2.42,USD,130268.69,Sea,0
29-Oct-19,42022220,COTTON BAGS,Cotton,JNPT,United Arab Emirates,Dubai,942,471,NOS,2,471,PCS,942,2,USD,66505.28,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE - 1 3 INCH WITH TASSEL,Cotton,JNPT,Spain,Valencia,590.07,145,NOS,4.07,145,PCS,536.5,3.7,EUR,41659.21,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE 15 INCH WITH TASSEL,Cotton,JNPT,Spain,Valencia,488.34,120,NOS,4.07,120,PCS,444,3.7,EUR,34476.62,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE -10 INCH POM POM,Cotton,JNPT,Spain,Valencia,191.27,47,NOS,4.07,47,PCS,173.9,3.7,EUR,13503.33,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE 7 I NCH POM POM,Cotton,JNPT,Spain,Valencia,240.1,59,NOS,4.07,59,PCS,218.3,3.7,EUR,16951.01,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMROIDERY BAG SIZ E -7INCH WITH TASSEL,Cotton,JNPT,Spain,Valencia,162.78,40,NOS,4.07,40,PCS,148,3.7,EUR,11492.21,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE - 10 INCH -WITH TASSEL,Cotton,JNPT,Spain,Valencia,122.08,30,NOS,4.07,30,PCS,111,3.7,EUR,8619.15,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE - 13 INCH POM POM,Cotton,JNPT,Spain,Valencia,931.91,229,NOS,4.07,229,PCS,847.3,3.7,EUR,65792.85,Sea,0
29-Oct-19,42022220,COTTON HANDLOOM BAGS,Cotton,JNPT,Australia,Melbourne,721.82,68,NOS,10.62,68,PCS,748,11,USD,50960.52,Sea,0
29-Oct-19,42022220,COTTON HANDLOOM BAGS,Cotton,JNPT,Australia,Sydeny,965.97,91,NOS,10.62,91,PCS,1001,11,USD,68197.13,Sea,0
29-Oct-19,42022220,COTTON HANDLOOM BAGS,Cotton,JNPT,Australia,Fremantle,265.37,25,NOS,10.61,25,PCS,275,11,USD,18735.46,Sea,0
29-Oct-19,42022220,COTTON HANDLOOM BAGS,Cotton,JNPT,Australia,Brisbane,573.21,54,NOS,10.62,54,PCS,594,11,USD,40468.54,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC BAG PLAIN WITH PO MPOM,Cotton,JNPT,Spain,Valencia,256.38,63,NOS,4.07,63,PCS,233.1,3.7,EUR,18100.2,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE 12 I NCH WITH TASSEL,Cotton,JNPT,Spain,Valencia,122.08,30,NOS,4.07,30,PCS,111,3.7,EUR,8619.15,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE - 1 2 INCH WITH POM POM,Cotton,JNPT,Spain,Valencia,313.35,77,NOS,4.07,77,PCS,284.9,3.7,EUR,22122.48,Sea,0
29-Oct-19,42022290,30% COTTON 70%ACYRILIC EMB BAG SIZE - 15 INCH WITH POM POM,Cotton,JNPT,Spain,Valencia,679.6,167,NOS,4.07,167,PCS,617.9,3.7,EUR,47979.94,Sea,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,3583.57,5000,NOS,0.72,5000,PCS,3550,0.71,EUR,253000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,665.72,1000,NOS,0.67,1000,PCS,660,0.66,EUR,47000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,382.44,1000,NOS,0.38,1000,PCS,350,0.35,EUR,27000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,4518.41,1400,NOS,3.23,1400,PCS,4480,3.2,EUR,319000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,254.96,150,NOS,1.7,150,PCS,256.5,1.71,EUR,18000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,481.59,500,NOS,0.96,500,PCS,475,0.95,EUR,34000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,1062.32,1000,NOS,1.06,1000,PCS,1050,1.05,EUR,75000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,764.87,250,NOS,3.06,250,PCS,695,2.78,EUR,54000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,10169.97,2465,NOS,4.13,2465,PCS,9243.75,3.75,EUR,718000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,155.81,250,NOS,0.62,250,PCS,147.5,0.59,EUR,11000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,1813.03,1200,NOS,1.51,1200,PCS,1644,1.37,EUR,128000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,2691.22,1000,NOS,2.69,1000,PCS,2450,2.45,EUR,190000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,439.09,200,NOS,2.2,200,PCS,398,1.99,EUR,31000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,1288.95,1950,NOS,0.66,1950,PCS,1170,0.6,EUR,91000,Air,0
28-Oct-19,42022220,ORGANIC COTTON SHEETING BAGS PRINTED SIZ,Cotton,Bombay Air,France,Paris,354.11,1000,NOS,0.35,1000,PCS,350,0.35,EUR,25000,Air,0
28-Oct-19,42022220,COTTON SHOPPING BAGS,Cotton,JNPT,Belgium,Antwerpen,17650,5625,NOS,3.14,5625,PCS,17662.5,3.14,USD,1246089.72,Sea,0
28-Oct-19,42022220,100% COTTON HANG BAG AS PE INVOICE,Cotton,JNPT,Spain,Barcelona,313.2,108,NOS,2.9,108,PCS,313.2,2.9,USD,22111.94,Sea,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,141.64,250,NOS,0.57,250,PCS,147.5,0.59,EUR,10000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,1175.64,1950,NOS,0.6,1950,PCS,1170,0.6,EUR,83000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,9320.11,2465,NOS,3.78,2465,PCS,9243.75,3.75,EUR,658000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,2464.59,1000,NOS,2.46,1000,PCS,2450,2.45,EUR,174000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,963.17,1000,NOS,0.96,1000,PCS,960,0.96,EUR,68000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,4929.18,1400,NOS,3.52,1400,PCS,4480,3.2,EUR,348000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,1062.32,1000,NOS,1.06,1000,PCS,960,0.96,EUR,75000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,835.69,400,NOS,2.09,400,PCS,756,1.89,EUR,59000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,2252.12,3100,NOS,0.73,3100,PCS,2046,0.66,EUR,159000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,524.08,500,NOS,1.05,500,PCS,475,0.95,EUR,37000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,722.38,1000,NOS,0.72,1000,PCS,660,0.66,EUR,51000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,283.29,150,NOS,1.89,150,PCS,256.5,1.71,EUR,20000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,764.87,400,NOS,1.91,400,PCS,756,1.89,EUR,54000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,396.6,200,NOS,1.98,200,PCS,398,1.99,EUR,28000,Air,0
28-Oct-19,42022220,100% COTTON COSMETIC BAG AS PE INVOICE,Cotton,JNPT,Spain,Barcelona,617.4,336,NOS,1.84,336,PCS,618.24,1.84,USD,43588.43,Sea,0
28-Oct-19,42022220,COTTON VELVET TOTE BAG,Cotton,JNPT,Netherlands,Rotterdam,1566,174,NOS,9,174,PCS,1566,9,USD,110559.69,Sea,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,2067.99,3100,NOS,0.67,3100,PCS,2046,0.66,EUR,146000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,694.05,250,NOS,2.78,250,PCS,695,2.78,EUR,49000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,1657.22,1200,NOS,1.38,1200,PCS,1644,1.37,EUR,117000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,3909.35,5000,NOS,0.78,5000,PCS,3550,0.71,EUR,276000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,1161.47,1000,NOS,1.16,1000,PCS,1050,1.05,EUR,82000,Air,0
28-Oct-19,42022220,COTTON HAND BAGS WITH/WITHOUT HANDLES :,Cotton,Bombay Air,France,Paris,382.44,1000,NOS,0.38,1000,PCS,350,0.35,EUR,27000,Air,0
26-Oct-19,42022220,"HAND-BAGS AND SHOPPING BAGS, OF COTTON.",Cotton,JNPT,Germany,Antwerpen,37110.48,53000,NOS,0.7,53000,PCS,33920,0.64,EUR,2620000,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/D YELLOW,Cotton,JNPT,Italy,La Spezia,458.2,29,NOS,15.8,29,PCS,458.2,15.8,USD,32348.92,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/B BEIGE,Cotton,JNPT,Italy,La Spezia,742.6,47,NOS,15.8,47,PCS,742.6,15.8,USD,52427.57,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/I CAFFE,Cotton,JNPT,Italy,La Spezia,458.2,29,NOS,15.8,29,PCS,458.2,15.8,USD,32348.92,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/A BLACK,Cotton,JNPT,Italy,La Spezia,458.2,29,NOS,15.8,29,PCS,458.2,15.8,USD,32348.92,Sea,0
26-Oct-19,42022220,TOILET BAG : SHELL: 100% COTTON LINING 100% COTTON FILLING 100%. POLYESTER. S IZE: 27X12X16 CMS,Cotton,JNPT,Denmark,Aarhus,65.99,8,NOS,8.25,8,PCS,60,7.5,EUR,4659.05,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/F FUCHSIA,Cotton,JNPT,Italy,La Spezia,458.2,29,NOS,15.8,29,PCS,458.2,15.8,USD,32348.92,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/E ORANGE,Cotton,JNPT,Italy,La Spezia,458.2,29,NOS,15.8,29,PCS,458.2,15.8,USD,32348.92,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/C CAMEL,Cotton,JNPT,Italy,La Spezia,742.6,47,NOS,15.8,47,PCS,742.6,15.8,USD,52427.57,Sea,0
26-Oct-19,42022190,LEATHER GOODS-100% COW LEATHER MEN'S MES SENGER BAG WITH 100% COTTON LINING,Cotton,JNPT,France,Antwerpen,41054.96,1185,NOS,34.65,1185,PCS,37327.5,31.5,EUR,2898480.24,Sea,0
26-Oct-19,42029100,LEATHER GOODS-100% COW LEATHER MEN'S SHO ULDER BAG WITH 100% COTTON LINING,Cotton,JNPT,France,Antwerpen,24111.65,1185,NOS,20.35,1185,PCS,21922.5,18.5,EUR,1702282.42,Sea,0
26-Oct-19,42022220,HAND-BAGS AND SHOPPING BAGS OF COTTON. 100% COTTON WOVEN BAGS.SIZE: 41+15 x 45+ 15 CM.,Cotton,JNPT,Germany,Antwerpen,27494.7,28200,NOS,0.97,28200,PCS,27354,0.97,USD,1941125.76,Sea,0
26-Oct-19,42022220,HAND-BAGS AND SHOPPING BAGS OF COTTON. 100% ORGANIC COTTON WOVEN BAGS.SIZE: 45 X 45 + 8 CM.,Cotton,JNPT,Germany,Antwerpen,22966.88,32700,NOS,0.7,32700,PCS,22890,0.7,USD,1621461.77,Sea,0
26-Oct-19,42022220,HAND-BAGS AND SHOPPING BAGS OF COTTON. 100% ORGANIC COTTON WOVEN BAGS.SIZE: 40 X 38 CM.,Cotton,JNPT,Germany,Antwerpen,49791.91,65000,NOS,0.77,65000,PCS,45500,0.7,EUR,3515308.59,Sea,0
26-Oct-19,42022220,"HAND-BAGS AND SHOPPING BAGS, OF COTTON.",Cotton,JNPT,Germany,Antwerpen,38229.46,50000,NOS,0.76,50000,PCS,35000,0.7,EUR,2699000,Sea,0
26-Oct-19,42022290,MAKE-UP BAG : SHELL: 100% COTTON LINING 100% COTTON FILLING 100%. POLYESTER. SIZE: 27X12X16 CMS,Cotton,JNPT,Denmark,Aarhus,65.99,8,NOS,8.25,8,PCS,60,7.5,EUR,4659.05,Sea,0
26-Oct-19,42022290,MAKE-UP BAG : SHELL: 100% COTTON LINING 100% COTTON FILLING 100%. POLYESTER. SIZE: 20.5X6.5X13 CMS,Cotton,JNPT,Denmark,Aarhus,98.55,16,NOS,6.16,16,PCS,89.6,5.6,EUR,6957.39,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/H ACQUA,Cotton,JNPT,Italy,La Spezia,458.2,29,NOS,15.8,29,PCS,458.2,15.8,USD,32348.92,Sea,0
26-Oct-19,42022910,LADIES HAND-WOVEN RAFFIA BAG WITH COTTON LINING-AMN-BO 1900/G GREY,Cotton,JNPT,Italy,La Spezia,458.2,29,NOS,15.8,29,PCS,458.2,15.8,USD,32348.92,Sea,0
26-Oct-19,42022290,JUTE GOODS : 55% JUTE + 45% COTTON GOODS : HAND BAG - FRANCA BAG,Cotton,JNPT,Australia,Melbourne,10900,400,NOS,27.25,400,PCS,10900,27.25,USD,769540.14,Sea,0
26-Oct-19,42022290,90% COTTON WOVEN 10% COW LEATHER BACKPACK BAGS,Cotton,JNPT,France,Antwerpen,13828.78,959,NOS,14.42,959,PCS,13828.78,14.42,USD,976311.87,Sea,0
26-Oct-19,42022220,"HAND-BAGS AND SHOPPING BAGS, OF COTTON.",Cotton,JNPT,Germany,Antwerpen,17606.23,18600,NOS,0.95,18600,PCS,15996,0.86,EUR,1243000,Sea,0
26-Oct-19,42022220,"HAND-BAGS AND SHOPPING BAGS, OF COTTON.",Cotton,JNPT,Germany,Antwerpen,4036.83,3825,NOS,1.06,3825,PCS,3672,0.96,EUR,285000,Sea,0
25-Oct-19,42022220,100% COTTON FABRIC EMBROIDED HANDBAG 100 % Cotton fabric gold emboided mid Size bags,Cotton,JNPT,Germany,Hamburg,358.4,280,NOS,1.28,280,PCS,358.4,1.28,USD,25303.02,Sea,0
25-Oct-19,42022220,100% COTTON VELVET FABRIC PRINTED HANDB AG 100% Cotton velvet fabric printed mid Size bags,Cotton,JNPT,Germany,Hamburg,391.5,270,NOS,1.45,270,PCS,391.5,1.45,USD,27639.88,Sea,0
25-Oct-19,42022220,100% COTTON FABRIC EMBROIDED HANDBAG 100 % Cotton fabric printed small Size bags,Cotton,JNPT,Germany,Hamburg,472.5,450,NOS,1.05,450,PCS,472.5,1.05,USD,33358.47,Sea,0
25-Oct-19,42022220,100% COTTON WASHED CANAVAS BAG WITH COTT,Cotton,JNPT,France,Le Havre,4036.83,606,NOS,6.66,606,PCS,3720.84,6.14,EUR,285000,Sea,0
25-Oct-19,42022220,COTTON BAG (BIG SIZE),Cotton,JNPT,United Arab Emirates,Jebel Ali,16.9,5,NOS,3.38,5,PCS,16.9,3.38,USD,1193.09,Sea,0
25-Oct-19,42022220,WOVEN 100% COTTON BAG,Cotton,JNPT,Japan,Osaka,16047.15,3045,NOS,5.27,3045,PCS,16047.15,5.27,USD,1132928.74,Sea,0
25-Oct-19,42022220,100% COTTON VELVET FABRIC PRINTED HANDB AG 100% Cotton velvet fabric Printed Sma ll Size bags,Cotton,JNPT,Germany,Hamburg,162,120,NOS,1.35,120,PCS,162,1.35,USD,11437.18,Sea,0
25-Oct-19,42022220,100% COTTON FABRIC EMBROIDED HANDBAG 100 % Cotton fabric gold and pink emboided s mall Size bags,Cotton,JNPT,Germany,Hamburg,640.32,464,NOS,1.38,464,PCS,640.32,1.38,USD,45206.59,Sea,0
25-Oct-19,42022290,WOVEN 60% RAYON 30% COTTON 10% FLEX BAG,Cotton,JNPT,Japan,Osaka,52185.3,10215,NOS,5.11,10215,PCS,52198.65,5.11,USD,3684282.06,Sea,0
25-Oct-19,42022910,LADIES HAND BAG-SHOPPER BAG-(BODY -50% COTTON 50% POLYESTER)LINING:100% POLYEST ER (DETAILS AS PER INVOICE),Cotton,JNPT,Italy,La Spezia,2655,450,NOS,5.9,450,PCS,2655,5.9,USD,187443.01,Sea,0
25-Oct-19,42022220,100% COTTON FABRIC EMBROIDED HANDBAG 100 % Cotton fabric gold and pink emboided mid Size bags,Cotton,JNPT,Germany,Hamburg,473.6,320,NOS,1.48,320,PCS,473.6,1.48,USD,33436.17,Sea,0
25-Oct-19,42022220,COTTON BAG (SMALL SIZE),Cotton,JNPT,United Arab Emirates,Jebel Ali,27.6,15,NOS,1.84,15,PCS,27.6,1.84,USD,1948.59,Sea,0
25-Oct-19,42022220,100% COTTON FABRIC EMBROIDED HANDBAG 100 % Cotton fabric emboided small Size bags,Cotton,JNPT,Germany,Hamburg,221.4,180,NOS,1.23,180,PCS,221.4,1.23,USD,15630.86,Sea,0
25-Oct-19,42022220,100% COTTON CANAVAS BAG WITH LEATHER HAN,Cotton,JNPT,France,Le Havre,6543.91,1207,NOS,5.42,1207,PCS,6035,5,EUR,462000,Sea,0
24-Oct-19,42022220,COTTON BAGS 12 X 28 CMS 100% COTTON,Cotton,Bombay Air,Denmark,Copenhagen,1187.85,3600,NOS,0.33,3600,PCS,1080,0.3,EUR,83861.99,Air,0
24-Oct-19,42022230,JUTE ROUND BAGS (YELLOW) (50% JUTE 50% COTTON):ASSORTED BAGS(MADE OF COTTON JU TE LUREX.STRAW GLASS SEEDBEAD PLASTIC B,Cotton,JNPT,Mauritius,Louis,90,12,NOS,7.5,12,PCS,90,7.5,USD,6354,Sea,0
24-Oct-19,42022220,COTTON SHOPPING BAGS(80% COTTON 10% ACC ORD 10% GLASS BEAD):ASSORTED BAGS(MADE OF COTTON JUTE LUREX.STRAW GLASS SEEDBEA,Cotton,JNPT,Mauritius,Louis,144,18,NOS,8,18,PCS,117,6.5,USD,10166.42,Sea,0
24-Oct-19,42022220,COTTON SHOPPING BAGS(70%COTTON 10% PU 10% LEATHER 10% GLASS BEAD):ASSORTED BA GS(MADE OF COTTON JUTE LUREX.STRAW GLASS,Cotton,JNPT,Mauritius,Louis,132,12,NOS,11,12,PCS,114,9.5,USD,9319.19,Sea,0
24-Oct-19,42022220,COTTON SHOPPING BAGS(80% COTTON 10% GLA SS BEAD 10% PLASTIC BEAD):ASSORTED BAGS (MADE OF COTTON JUTE LUREX.STRAW GLASS S,Cotton,JNPT,Mauritius,Louis,210,24,NOS,8.75,24,PCS,210,8.75,USD,14826.01,Sea,0
